,date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirDegree,winddir16Point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibility,visibilityMiles,pressure,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,uvIndex
0,2022-01-05,400,-0,31,7,11,349,NNW,329,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png'},{'value': 'Patchy moderate snow'},0.5,0.0,93,5,3,1011,30,88,-0,31,-1,30,-4,25,20,32,-4,25,1
0,2022-01-05,500,-1,31,7,12,348,NNW,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0037_cloudy_with_sleet_night.png'},{'value': 'Light freezing rain'},0.3,0.0,91,5,3,1012,30,82,-1,31,-2,28,-5,23,21,34,-5,23,1
0,2022-01-05,600,-1,30,8,13,347,NNW,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png'},{'value': 'Light freezing rain'},0.1,0.0,89,5,3,1012,30,76,-1,30,-3,27,-6,22,20,32,-6,22,1
0,2022-01-05,700,-2,28,8,13,345,NNW,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png'},{'value': 'Light freezing rain'},0.1,0.0,90,7,4,1013,30,61,-2,28,-4,26,-6,20,20,33,-6,20,1
0,2022-01-05,800,-1,30,8,13,343,NNW,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png'},{'value': 'Light freezing rain'},0.4,0.0,91,8,5,1014,30,74,-1,30,-4,25,-5,22,20,32,-5,22,1
0,2022-01-05,900,-2,29,8,13,341,NNW,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png'},{'value': 'Light freezing rain'},0.1,0.0,91,10,6,1016,30,88,-2,29,-5,24,-6,21,20,32,-6,21,1
0,2022-01-05,1000,-2,29,8,13,339,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'},{'value': 'Partly cloudy'},0.0,0.0,85,9,5,1016,30,45,-2,29,-6,22,-6,21,20,32,-6,21,2
0,2022-01-05,1100,-2,29,8,13,336,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'},{'value': 'Partly cloudy'},0.0,0.0,78,8,4,1017,30,59,-2,29,-6,21,-6,21,21,33,-6,21,2
0,2022-01-05,1200,-1,30,8,13,334,NNW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,72,7,4,1018,30,74,-1,30,-7,19,-6,22,21,34,-6,22,1
0,2022-01-05,1300,-1,30,8,12,334,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'},{'value': 'Partly cloudy'},0.0,0.0,70,8,4,1018,30,52,-1,30,-8,18,-5,22,20,33,-5,22,2
0,2022-01-05,1400,-1,29,7,12,333,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'},{'value': 'Partly cloudy'},0.0,0.0,67,9,5,1019,30,30,-1,29,-9,16,-5,22,20,32,-5,22,2
0,2022-01-05,1500,-2,29,7,11,333,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,65,10,6,1020,30,9,-2,29,-9,15,-6,22,18,30,-6,22,2
0,2022-01-05,1600,-2,28,6,10,337,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,73,10,6,1021,30,12,-2,28,-9,15,-6,21,17,27,-6,21,2
0,2022-01-05,1700,-3,26,6,9,342,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,80,10,6,1022,30,15,-3,26,-9,16,-7,19,15,24,-7,19,2
0,2022-01-05,1800,-5,23,5,9,346,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,88,10,6,1023,30,19,-5,23,-9,16,-9,16,15,23,-9,16,1
0,2022-01-05,1900,-6,22,6,10,345,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,88,10,6,1023,30,20,-6,22,-9,16,-10,14,15,24,-10,14,1
0,2022-01-05,2000,-7,20,7,11,343,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,88,10,6,1024,30,22,-7,20,-8,17,-12,11,16,25,-12,11,1
0,2022-01-05,2100,-7,20,7,12,342,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,89,10,6,1024,30,23,-7,20,-8,17,-12,11,16,26,-12,11,1
0,2022-01-05,2200,-8,18,7,12,344,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,83,10,6,1024,30,17,-8,18,-10,14,-13,9,17,28,-13,9,1
0,2022-01-05,2300,-8,17,7,12,346,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,78,10,6,1024,30,10,-8,17,-12,11,-14,7,19,30,-14,7,1
0,2022-01-06,0,-8,17,8,12,348,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,72,10,6,1024,30,4,-8,17,-13,8,-14,7,20,32,-14,7,1
0,2022-01-06,100,-9,16,8,12,348,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,72,10,6,1024,30,4,-9,16,-15,6,-15,6,20,32,-15,6,1
0,2022-01-06,200,-10,15,7,12,348,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,71,10,6,1024,30,4,-10,15,-16,3,-15,4,20,32,-15,4,1
0,2022-01-06,300,-10,14,7,12,348,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,71,10,6,1024,30,3,-10,14,-17,1,-16,3,20,32,-16,3,1
0,2022-01-06,400,-10,14,7,12,348,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,73,10,6,1024,30,4,-10,14,-17,1,-16,3,20,32,-16,3,1
0,2022-01-06,500,-10,13,8,12,349,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,75,10,6,1025,30,5,-10,13,-17,2,-16,2,20,32,-16,2,1
0,2022-01-06,600,-11,13,8,12,349,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,77,10,6,1025,30,6,-11,13,-17,2,-17,2,20,32,-17,2,2
0,2022-01-06,700,-10,13,7,12,350,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,75,10,6,1025,30,5,-10,13,-17,2,-17,2,20,33,-17,2,2
0,2022-01-06,800,-11,13,7,12,350,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,73,10,6,1025,30,4,-11,13,-17,2,-17,2,20,33,-17,2,2
0,2022-01-06,900,-11,13,7,12,350,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,72,10,6,1025,30,4,-11,13,-17,2,-17,2,20,33,-17,2,2
0,2022-01-06,1000,-9,16,7,12,349,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,62,10,6,1024,30,3,-9,16,-17,2,-14,6,20,32,-14,6,2
0,2022-01-06,1100,-6,21,8,12,348,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,52,10,6,1022,30,1,-6,21,-16,2,-12,11,19,31,-12,11,2
0,2022-01-06,1200,-3,26,8,13,347,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,42,10,6,1021,30,0,-3,26,-16,3,-8,17,19,30,-8,17,2
0,2022-01-06,1300,-2,28,8,12,348,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,41,10,6,1020,30,0,-2,28,-15,6,-6,21,18,29,-6,21,2
0,2022-01-06,1400,-1,30,8,12,350,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,41,10,6,1020,30,0,-1,30,-13,9,-5,22,17,27,-5,22,2
0,2022-01-06,1500,1,33,7,12,351,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,40,10,6,1019,30,0,1,33,-11,12,-3,27,16,25,-3,27,2
0,2022-01-06,1600,-1,30,7,12,353,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,52,10,6,1021,30,0,-1,30,-11,13,-5,22,15,24,-5,22,2
0,2022-01-06,1700,-3,26,7,12,355,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,63,10,6,1023,30,0,-3,26,-10,14,-8,18,14,23,-8,18,2
0,2022-01-06,1800,-5,22,7,12,356,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,75,10,6,1025,30,0,-5,22,-9,16,-10,13,15,24,-10,13,1
0,2022-01-06,1900,-6,21,7,12,355,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,65,10,6,1026,30,0,-6,21,-12,11,-11,12,15,25,-11,12,1
0,2022-01-06,2000,-7,20,7,11,354,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,55,10,6,1026,30,0,-7,20,-14,6,-12,11,16,26,-12,11,1
0,2022-01-06,2100,-7,19,7,11,353,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,45,10,6,1027,30,0,-7,19,-17,1,-12,10,15,23,-12,10,1
0,2022-01-06,2200,-6,21,7,11,353,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,46,10,6,1027,30,2,-6,21,-17,1,-11,12,14,23,-11,12,1
0,2022-01-06,2300,-6,20,7,11,353,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,46,10,6,1027,30,4,-6,20,-17,1,-11,12,14,23,-11,12,1
0,2022-01-07,0,-6,20,7,11,354,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,47,10,6,1028,30,6,-6,20,-17,2,-11,12,14,23,-11,12,1
0,2022-01-07,100,-6,21,7,11,354,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,46,10,6,1028,30,9,-6,21,-17,1,-11,12,14,23,-11,12,1
0,2022-01-07,200,-6,22,7,11,353,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,46,10,6,1028,30,12,-6,22,-17,1,-10,13,15,24,-10,13,1
0,2022-01-07,300,-5,22,7,12,353,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,45,10,6,1028,30,15,-5,22,-17,1,-10,14,15,24,-10,14,1
0,2022-01-07,400,-5,22,7,12,353,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,45,10,6,1028,30,12,-5,22,-17,1,-10,14,15,24,-10,14,1
0,2022-01-07,500,-5,22,7,12,353,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,45,10,6,1027,30,9,-5,22,-17,1,-10,14,15,24,-10,14,1
0,2022-01-07,600,-5,22,7,12,352,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,45,10,6,1027,30,7,-5,22,-17,1,-10,14,15,24,-10,14,2
0,2022-01-07,700,-6,21,7,12,352,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,45,10,6,1028,30,13,-6,21,-18,-1,-11,13,15,24,-11,13,2
0,2022-01-07,800,-6,21,7,12,353,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,45,10,6,1028,30,19,-6,21,-19,-2,-11,12,18,29,-11,12,2
0,2022-01-07,900,-6,20,7,12,353,N,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'},{'value': 'Partly cloudy'},0.0,0.0,45,10,6,1029,30,25,-6,20,-20,-4,-11,11,18,28,-11,11,2
0,2022-01-07,1000,-4,24,7,11,350,N,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,54,10,6,1027,30,23,-4,24,-15,4,-9,16,17,27,-9,16,2
0,2022-01-07,1100,-2,29,7,11,347,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,63,10,6,1026,30,20,-2,29,-11,12,-6,22,16,26,-6,22,2
0,2022-01-07,1200,0,32,6,10,345,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,72,10,6,1025,30,18,0,32,-7,20,-3,26,15,24,-3,26,2
0,2022-01-07,1300,1,34,7,11,341,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'},{'value': 'Partly cloudy'},0.0,0.0,73,8,5,1025,30,40,1,34,-5,23,-2,28,15,25,-2,28,2
0,2022-01-07,1400,2,35,7,12,338,NNW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,74,7,4,1025,30,63,2,35,-4,25,-2,29,17,27,-2,29,1
0,2022-01-07,1500,2,35,8,13,335,NNW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.1,0.0,74,5,3,1025,30,86,2,35,-2,28,-2,29,18,29,-2,29,1
0,2022-01-07,1600,1,33,8,13,340,NNW,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png'},{'value': 'Light freezing rain'},0.1,0.0,80,6,3,1026,30,82,1,33,-3,27,-3,26,19,30,-3,26,1
0,2022-01-07,1700,-1,31,8,13,344,NNW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,86,6,3,1028,30,77,-1,31,-3,27,-5,23,18,29,-5,23,1
0,2022-01-07,1800,-2,28,8,13,348,NNW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,92,7,4,1029,30,73,-2,28,-3,26,-7,20,18,29,-7,20,1
0,2022-01-07,1900,-3,27,8,12,346,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,91,8,4,1030,30,54,-3,27,-4,25,-7,19,19,30,-7,19,1
0,2022-01-07,2000,-3,26,8,12,343,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,90,9,5,1031,30,36,-3,26,-5,23,-8,18,18,28,-8,18,1
0,2022-01-07,2100,-4,25,7,12,341,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,89,10,6,1032,30,17,-4,25,-6,22,-9,17,17,28,-9,17,1
0,2022-01-07,2200,-5,24,7,12,342,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,89,10,6,1032,30,38,-5,24,-6,21,-9,15,18,29,-9,15,1
0,2022-01-07,2300,-5,23,8,12,344,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,89,9,5,1032,30,58,-5,23,-7,20,-10,14,19,31,-10,14,1
0,2022-01-08,0,-6,22,8,12,345,NNW,119,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png'},{'value': 'Cloudy'},0.0,0.0,89,9,5,1032,30,79,-6,22,-7,19,-11,13,21,33,-11,13,1
0,2022-01-08,100,-5,23,7,12,345,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,86,9,5,1031,30,56,-5,23,-8,17,-10,15,22,35,-10,15,1
0,2022-01-08,200,-5,23,7,12,345,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,82,10,6,1031,30,33,-5,23,-9,16,-10,14,22,36,-10,14,1
0,2022-01-08,300,-5,22,7,11,345,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,79,10,6,1030,30,10,-5,22,-10,14,-10,14,22,36,-10,14,1
0,2022-01-08,400,-5,23,7,11,231,SW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,84,10,6,1029,30,25,-5,23,-8,17,-9,16,21,34,-9,16,1
0,2022-01-08,500,-5,23,6,10,118,ESE,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png'},{'value': 'Partly cloudy'},0.0,0.0,89,10,6,1028,30,39,-5,23,-7,20,-9,15,20,32,-9,15,1
0,2022-01-08,600,-4,25,6,9,4,N,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png'},{'value': 'Light freezing rain'},0.1,0.0,94,10,6,1028,30,54,-4,25,-5,23,-8,18,18,30,-8,18,1
0,2022-01-08,700,-4,25,5,9,119,ESE,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png'},{'value': 'Light freezing rain'},0.1,0.0,94,8,5,1027,30,58,-4,25,-5,24,-7,19,18,29,-7,19,1
0,2022-01-08,800,-4,25,5,8,234,SW,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png'},{'value': 'Light freezing rain'},0.1,0.0,95,7,4,1026,30,62,-4,25,-4,24,-7,20,16,26,-7,20,1
0,2022-01-08,900,-3,26,4,7,350,N,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png'},{'value': 'Light freezing rain'},0.1,0.0,95,5,3,1026,30,67,-3,26,-4,25,-6,21,15,25,-6,21,1
0,2022-01-08,1000,-2,28,4,7,346,NNW,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png'},{'value': 'Light freezing rain'},0.2,0.0,91,6,3,1026,30,61,-2,28,-3,26,-5,23,15,23,-5,23,1
0,2022-01-08,1100,0,32,4,7,342,NNW,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png'},{'value': 'Light freezing rain'},0.1,0.0,86,6,3,1026,30,56,0,32,-3,27,-2,28,14,23,-2,28,1
0,2022-01-08,1200,2,35,4,6,338,NNW,176,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png'},{'value': 'Patchy rain possible'},0.1,0.0,82,7,4,1025,30,50,2,35,-2,28,-0,31,13,22,-0,31,1
0,2022-01-08,1300,1,34,4,6,331,NNW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'},{'value': 'Partly cloudy'},0.0,0.0,79,8,4,1025,30,39,1,34,-2,28,-1,31,13,21,-1,31,2
0,2022-01-08,1400,2,36,4,6,324,NW,116,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png'},{'value': 'Partly cloudy'},0.0,0.0,76,9,5,1024,30,28,2,36,-2,29,1,33,13,20,1,33,2
0,2022-01-08,1500,3,38,3,5,317,NW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,73,10,6,1023,30,17,3,38,-1,30,2,35,12,19,2,35,2
0,2022-01-08,1600,2,36,4,6,325,NW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,79,10,6,1024,30,15,2,36,-3,28,0,33,12,19,0,33,2
0,2022-01-08,1700,1,33,4,7,333,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png'},{'value': 'Sunny'},0.0,0.0,84,10,6,1025,30,14,1,33,-4,25,-2,29,13,21,-2,29,2
0,2022-01-08,1800,-1,30,5,8,342,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,90,10,6,1026,30,13,-1,30,-5,23,-4,25,15,24,-4,25,1
0,2022-01-08,1900,-1,30,5,8,343,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,85,10,6,1026,30,10,-1,30,-6,22,-4,25,15,25,-4,25,1
0,2022-01-08,2000,-2,29,5,8,344,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,79,10,6,1025,30,7,-2,29,-7,20,-5,23,16,26,-5,23,1
0,2022-01-08,2100,-2,29,5,9,345,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,73,10,6,1025,30,5,-2,29,-8,18,-5,23,18,29,-5,23,1
0,2022-01-08,2200,-3,27,5,9,344,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,76,10,6,1024,30,11,-3,27,-7,20,-7,20,19,31,-7,20,1
0,2022-01-08,2300,-3,28,6,9,343,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,78,10,6,1024,30,18,-3,28,-6,22,-6,21,20,32,-6,21,1
0,2022-01-09,0,-2,28,6,9,342,NNW,113,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png'},{'value': 'Clear'},0.0,0.0,81,10,6,1023,30,25,-2,28,-5,23,-5,22,20,33,-5,22,1
0,2022-01-09,100,-1,30,6,10,336,NNW,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0037_cloudy_with_sleet_night.png'},{'value': 'Light freezing rain'},0.1,0.0,84,10,6,1021,30,75,-1,30,-3,26,-5,24,21,33,-5,24,1
0,2022-01-09,200,-0,32,7,11,330,NNW,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0037_cloudy_with_sleet_night.png'},{'value': 'Light freezing rain'},0.1,0.0,88,10,6,1020,30,62,-0,32,-2,29,-4,25,21,34,-4,25,1
0,2022-01-09,300,1,34,8,12,323,NW,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0037_cloudy_with_sleet_night.png'},{'value': 'Light freezing rain'},0.1,0.0,91,10,6,1019,30,81,1,34,-0,31,-3,27,21,34,-3,27,1
0,2022-01-09,400,0,32,8,13,326,NNW,311,{'value': 'https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0037_cloudy_with_sleet_night.png'},{'value': 'Light freezing rain'},0.2,0.0,92,8,5,1018,30,78,0,32,-1,30,-4,25,23,37,-4,25,1
